"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","Asian",53,"Pierce",63,68,1,"Very Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","Black/African American",53,"Pierce",4,9,1,"Very Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","Hispanic/Latinx",53,"Pierce",348,201,1,"Very Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","NHOPI",53,"Pierce",0,13,1,"Very Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","Other or Multiple Races",53,"Pierce",254,135.096261976414,1,"Very Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","White",53,"Pierce",4276,620,1,"Very Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","AIAN",53,"Pierce",76,76,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","Asian",53,"Pierce",48,43,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","Black/African American",53,"Pierce",3,4,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","Hispanic/Latinx",53,"Pierce",391,296,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","NHOPI",53,"Pierce",10,20,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","Other or Multiple Races",53,"Pierce",284,203.828359165255,2,"Low"
"53053070207","Census Tract 702.07; Pierce County; Washington","53053070207","White",53,"Pierce",5307,353,2,"Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","AIAN",53,"Pierce",31,45,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","Asian",53,"Pierce",555,332,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","Black/African American",53,"Pierce",73,57,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","Hispanic/Latinx",53,"Pierce",449,177,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","NHOPI",53,"Pierce",0,18,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","Other or Multiple Races",53,"Pierce",1204,375.630137236085,1,"Very Low"
"53053070208","Census Tract 702.08; Pierce County; Washington","53053070203","White",53,"Pierce",5907,829,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","AIAN",53,"Pierce",19,29,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","Asian",53,"Pierce",102,102,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","Black/African American",53,"Pierce",0,13,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","Hispanic/Latinx",53,"Pierce",400,242,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","NHOPI",53,"Pierce",4,7,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","Other or Multiple Races",53,"Pierce",254,153.837576683982,1,"Very Low"
"53053070209","Census Tract 702.09; Pierce County; Washington","53053070203","White",53,"Pierce",3332,536,1,"Very Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","AIAN",53,"Pierce",40,40,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","Asian",53,"Pierce",84,78,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","Black/African American",53,"Pierce",0,18,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","Hispanic/Latinx",53,"Pierce",308,185,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","NHOPI",53,"Pierce",0,18,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","Other or Multiple Races",53,"Pierce",94,54.4609952167604,2,"Low"
"53053070307","Census Tract 703.07; Pierce County; Washington","53053070307","White",53,"Pierce",5496,804,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","AIAN",53,"Pierce",21,23,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","Asian",53,"Pierce",111,92,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","Black/African American",53,"Pierce",0,13,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","Hispanic/Latinx",53,"Pierce",262,149,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","NHOPI",53,"Pierce",5,8,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","Other or Multiple Races",53,"Pierce",771,217.692443598762,2,"Low"
"53053070308","Census Tract 703.08; Pierce County; Washington","53053070308","White",53,"Pierce",3358,436,2,"Low"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","AIAN",53,"Pierce",0,18,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","Asian",53,"Pierce",361,197,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","Black/African American",53,"Pierce",83,103,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","Hispanic/Latinx",53,"Pierce",748,372,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","NHOPI",53,"Pierce",0,18,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","Other or Multiple Races",53,"Pierce",558,294.681183654471,4,"High"
"53053070309","Census Tract 703.09; Pierce County; Washington","53053070309","White",53,"Pierce",5063,685,4,"High"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","AIAN",53,"Pierce",28,33,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","Asian",53,"Pierce",185,128,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","Black/African American",53,"Pierce",38,47,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","Hispanic/Latinx",53,"Pierce",559,268,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","NHOPI",53,"Pierce",193,235,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","Other or Multiple Races",53,"Pierce",696,264.113611917296,2,"Low"
"53053070310","Census Tract 703.10; Pierce County; Washington","53053070310","White",53,"Pierce",4932,1062,2,"Low"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","AIAN",53,"Pierce",36,45,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","Asian",53,"Pierce",67,66,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","Black/African American",53,"Pierce",0,18,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","Hispanic/Latinx",53,"Pierce",804,360,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","NHOPI",53,"Pierce",0,18,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","Other or Multiple Races",53,"Pierce",738,190.785219553298,3,"Moderate"
"53053070311","Census Tract 703.11; Pierce County; Washington","53053070311","White",53,"Pierce",4122,717,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","AIAN",53,"Pierce",53,45,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","Asian",53,"Pierce",155,106,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","Black/African American",53,"Pierce",175,158,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","Hispanic/Latinx",53,"Pierce",982,444,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","NHOPI",53,"Pierce",0,18,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","Other or Multiple Races",53,"Pierce",786,289.61698845199,3,"Moderate"
"53053070312","Census Tract 703.12; Pierce County; Washington","53053070312","White",53,"Pierce",5484,738,3,"Moderate"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","AIAN",53,"Pierce",0,18,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","Asian",53,"Pierce",193,175,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","Black/African American",53,"Pierce",58,73,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","Hispanic/Latinx",53,"Pierce",348,281,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","NHOPI",53,"Pierce",27,47,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","Other or Multiple Races",53,"Pierce",670,275.804278429469,2,"Low"
"53053070313","Census Tract 703.13; Pierce County; Washington","53053070313","White",53,"Pierce",5019,541,2,"Low"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","AIAN",53,"Pierce",10,20,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","Asian",53,"Pierce",718,157,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","Black/African American",53,"Pierce",314,266,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","Hispanic/Latinx",53,"Pierce",339,179,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","NHOPI",53,"Pierce",246,254,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","Other or Multiple Races",53,"Pierce",1321,650.794898566361,4,"High"
"53053070316","Census Tract 703.16; Pierce County; Washington","53053070316","White",53,"Pierce",3218,440,4,"High"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","AIAN",53,"Pierce",46,58,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","Asian",53,"Pierce",7,9,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","Black/African American",53,"Pierce",5,11,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","Hispanic/Latinx",53,"Pierce",397,199,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","NHOPI",53,"Pierce",14,16,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","Other or Multiple Races",53,"Pierce",248,135.111065423969,3,"Moderate"
"53053070401","Census Tract 704.01; Pierce County; Washington","53053070401","White",53,"Pierce",1564,444,3,"Moderate"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","AIAN",53,"Pierce",21,28,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","Asian",53,"Pierce",82,71,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","Black/African American",53,"Pierce",37,39,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","Hispanic/Latinx",53,"Pierce",191,153,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","NHOPI",53,"Pierce",10,18,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","Other or Multiple Races",53,"Pierce",848,363.917573084895,1,"Very Low"
"53053070403","Census Tract 704.03; Pierce County; Washington","53053070403","White",53,"Pierce",3488,396,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","AIAN",53,"Pierce",120,146,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","Asian",53,"Pierce",197,87,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","Black/African American",53,"Pierce",15,17,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","Hispanic/Latinx",53,"Pierce",632,356,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","NHOPI",53,"Pierce",0,18,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","Other or Multiple Races",53,"Pierce",642,239.184029567193,1,"Very Low"
"53053070404","Census Tract 704.04; Pierce County; Washington","53053070404","White",53,"Pierce",4383,444,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","AIAN",53,"Pierce",20,25,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","Asian",53,"Pierce",489,237,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","Black/African American",53,"Pierce",127,94,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","Hispanic/Latinx",53,"Pierce",654,317,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","NHOPI",53,"Pierce",18,29,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","Other or Multiple Races",53,"Pierce",1191,370.258018144104,1,"Very Low"
"53053070703","Census Tract 707.03; Pierce County; Washington","53053070703","White",53,"Pierce",4634,425,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","AIAN",53,"Pierce",34,39,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","Asian",53,"Pierce",79,49,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","Black/African American",53,"Pierce",55,53,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","Hispanic/Latinx",53,"Pierce",223,158,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","NHOPI",53,"Pierce",14,27,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","Other or Multiple Races",53,"Pierce",392,154.809560428289,1,"Very Low"
"53053071100","Census Tract 711; Pierce County; Washington","53053071100","White",53,"Pierce",1992,317,1,"Very Low"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","AIAN",53,"Pierce",28,23,3,"Moderate"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","Asian",53,"Pierce",40,42,3,"Moderate"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","Black/African American",53,"Pierce",89,70,3,"Moderate"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","Hispanic/Latinx",53,"Pierce",241,187,3,"Moderate"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","NHOPI",53,"Pierce",0,13,3,"Moderate"
"53053071205","Census Tract 712.05; Pierce County; Washington","53053071205","Other or Multiple Races",53,"Pierce",531,234.819079292974,3,"Moderate"
